vote_epoch,epoch_date,gauge,pool,final_bribe_usd,our_votes,optimal_votes,delta_votes,our_expected_usd,optimal_expected_usd,gain_usd
1778716800,2026-05-14,0xdc470dc0b3247058ea4605dba6e48a9b2a083971,0xef96ec76eeb36584fc4922e9fa268e0780170f33,30.45,106000,0,-106000,11.01,0.0,-11.01
1778716800,2026-05-14,0x285303efee3d1bd01e84cfae6e32396f21cc2d9e,0x0e10d9b9873e798e59ecace18eb9c6e220dc111c,55.32,0,20000,20000,0.0,10.91,10.91
1778716800,2026-05-14,0x5d08b7cdb98ad2db2c5b24c32f7c32ad7ff19379,0x4c1aeda9b43efcf1da1d1755b18802aabe90f61e,74.87,0,19000,19000,0.0,9.66,9.66
1778716800,2026-05-14,0x1ed9843588492a613a797d865c72728ed2fd0b43,0x84994103403c715bace3bfb42f074f50e5432d55,43.81,0,15000,15000,0.0,8.03,8.03
1778716800,2026-05-14,0x1a65be31a7aa44a42493dcec86759625b920e26a,0x89f29dd355d74e57389374a2aa5f9518a1e497ac,168.45,19000,0,-19000,5.0,0.0,-5.0
1778716800,2026-05-14,0x1c195a716924abdb7049daf4339b536fe3c30cdd,0x5984bc5ca90388aac221147ca9da419a2a458a9f,24.24,17000,0,-17000,3.86,0.0,-3.86
1778716800,2026-05-14,0x7584be6381ddcede63ac7207f18f5fc5d045a8cd,0x5fd254cd52235b9c04e53b48d77b52366bfb7c03,11.19,0,5000,5000,0.0,2.8,2.8
1778716800,2026-05-14,0x6fbae41d4af145a22278819bcebe0aad012bd359,0xa4b2401dbbf97e3fbda6fb4ef3f4b7a37069232b,7.49,18000,0,-18000,2.5,0.0,-2.5
1778716800,2026-05-14,0x22c84d0549abf592f982f97393a1de078be3fd13,0x29262772a1a99f180ac2e70093954cf4adf3cd85,47.6,18000,23000,5000,12.36,14.73,2.37
1778716800,2026-05-14,0xba4206e0663ce68e74b39cf8988d42b1083fb687,0x1c419ac8fbaf8082eb7276fc2f243a74daf1c927,38.92,30000,0,-30000,2.07,0.0,-2.07
1778716800,2026-05-14,0xe7c95dd84d4d2bd2155d32bfbf6989ccb9adb87a,0xcd280042f629fa2384179911f9cb1f932b9f26c8,8.76,12000,0,-12000,2.0,0.0,-2.0
1778716800,2026-05-14,0x596ee96871816f34b1ddee0b4a865a5c5763392f,0xd604cf300a4ae4345426df42ffb296aa35b4bef2,6.42,0,3000,3000,0.0,1.75,1.75
1778716800,2026-05-14,0x2f642c965efef32d1bbef1da7ff2c4439fd15404,0x305e9b85f2399fd3869855c976c44f4ee02a3430,3.17,0,2000,2000,0.0,1.13,1.13
1778716800,2026-05-14,0xc8d1f54402563141265279415d7dc9ddfe137765,0x769bef1459ffc8ccc50b3e014d1ffbaf4c50cb39,5.07,0,2000,2000,0.0,1.11,1.11
1778716800,2026-05-14,0x6ce6034d35a4c09905634b95e1421b025a4e3fcb,0xee40f2b6e821fac64faf519fc7b3f623a76bfb0d,5.14,0,2000,2000,0.0,1.1,1.1
1778716800,2026-05-14,0x501658ac0b648b563643884d6d077a67fa6ebfa1,0xbce15e3e9799c9296c631b8fca65386d9554f49a,19.94,0,1000,1000,0.0,0.45,0.45
1778716800,2026-05-14,0x6321d730b14af86e4cf81c8a01179e2c7f7a1dad,0x66352585bad83da857a020f739f1f7ca93209a1b,3.95,0,1000,1000,0.0,0.45,0.45
1778716800,2026-05-14,0x12784195b0dc35b742eb00b4704e79e24641e842,0x4506b0e9a7b0b06185ff317cef77bc5454b045c9,23.19,1000,0,-1000,0.02,0.0,-0.02
1778716800,2026-05-14,0x11eda610e510d3c10da15eb121dc520da29e9e69,0x8323ba10155388825fba72f4c81dd6642d7321ef,0.0,15000,0,-15000,0.0,0.0,0.0
1778716800,2026-05-14,0x8a9b4f00cd8a5eb91a02af38a8b6d4cf2eb35a20,0xbeef050a7485865a7a8d8ca0cc5f7536b7a3443e,0.0,21000,0,-21000,0.0,0.0,0.0
1778716800,2026-05-14,0x6293d979f58c5102b0d5a2e79a841b0eeef19ee9,0xb3f0828eb3375b609b49e9fb959472a29cd6e49a,0.0,63000,0,-63000,0.0,0.0,0.0
1778716800,2026-05-14,0x2e05e8f8fce425a9859fddfa8121da6f1cc3e12a,0xf19787f048b3401546aa7a979afa79d555c114dd,0.0,130908,0,-130908,0.0,0.0,0.0
1778716800,2026-05-14,0x08923820a5fcded8c886d94d992e64e99140cdfd,0xe62a34ae5e0b9fde3501aeb72dc9585bb3b72a7e,0.0,14000,0,-14000,0.0,0.0,0.0
